id,url,pid,ncb,role,author,date
C01973,http://www.bis.org/review/r230308g.htm,20,EE,ncb_head,Madis Müller,2023-03-03 00:00:00
C01974,https://www.bis.org/review/r201002a.htm,3,ES,ncb_head,Pablo Hernández de Cos,2020-10-01 00:00:00
C01975,https://www.bis.org/review/r231115g.htm,4,DE,ncb_head,Joachim Nagel,2023-11-10 00:00:00
C01976,http://www.bis.org/review/r210503a.htm,28,ES,ncb_head,Pablo Hernández de Cos,2021-04-27 00:00:00
C01977,https://www.bis.org/review/r180724j.htm,13,FR,ncb_head,François Villeroy de Galhau,2018-05-14 00:00:00
C01978,https://www.bis.org/review/r240902a.htm,12,DE,ncb_head,Joachim Nagel,2024-08-29 00:00:00
C01979,http://www.bis.org/review/r221003f.htm,3,PT,ncb_head,Mário Centeno,2022-09-29 00:00:00
C01980,https://www.bis.org/review/r180905d.htm,9,IE,ncb_head,Philip R Lane,2018-09-05 00:00:00
C01981,https://www.bis.org/review/r160721b.htm,3,ES,ncb_head,Luis M Linde,2016-07-06 00:00:00
C01982,https://www.bis.org/review/r250226c.htm,13,DE,ncb_head,Joachim Nagel,2025-02-25 00:00:00
C01983,https://www.bis.org/review/r240529a.htm,14,NL,ncb_head,Klaas Knot,2024-05-28 00:00:00
C01984,http://www.bis.org/review/r221124c.htm,10,FI,ncb_head,Olli Rehn,2022-11-22 00:00:00
C01985,https://www.bis.org/review/r241014o.htm,1,FR,ncb_head,François Villeroy de Galhau,2024-10-14 00:00:00
C01986,http://www.bis.org/review/r220218i.htm,10,ES,ncb_head,Pablo Hernández de Cos,2022-02-17 00:00:00
C01987,https://www.bis.org/review/r200528c.htm,3,FR,ncb_head,François Villeroy de Galhau,2020-05-28 00:00:00
C01988,https://www.bis.org/review/r181130a.htm,2,ES,ncb_head,Pablo Hernández de Cos,2018-11-29 00:00:00
C01989,https://www.bis.org/review/r240531f.htm,27,IT,ncb_head,Fabio Panetta,2024-05-31 00:00:00
C01990,https://www.bis.org/review/r241014f.htm,2,IE,ncb_head,Gabriel Makhlouf,2024-10-09 00:00:00
C01991,https://www.bis.org/review/r200908a.htm,4,IT,ncb_head,Ignazio Visco,2020-09-04 00:00:00
C01992,https://www.bis.org/review/r251203d.htm,7,ECB,ecb_president,Christine Lagarde,2025-12-03 00:00:00
C01993,http://www.bis.org/review/r210622a.htm,8,ECB,ecb_president,Christine Lagarde,2021-06-21 00:00:00
C01994,https://www.bis.org/review/r201216b.htm,9,ECB,ecb_board,Fabio Panetta,2020-12-14 00:00:00
C01995,https://www.bis.org/review/r240627b.htm,3,ECB,ecb_board,Philip R Lane,2024-06-26 00:00:00
C01996,https://www.bis.org/review/r180913c.htm,5,ECB,ecb_president,Mario Draghi,2018-09-13 00:00:00
C01997,https://www.bis.org/review/r240503e.htm,20,ECB,ecb_board,Philip R Lane,2024-05-02 00:00:00
C01998,http://www.bis.org/review/r221003h.htm,3,ECB,ecb_board,Luis de Guindos,2022-09-29 00:00:00
C01999,https://www.bis.org/review/r160422c.htm,4,ECB,ecb_president,Mario Draghi,2016-04-21 00:00:00
C02000,https://www.bis.org/review/r200611a.htm,17,ECB,ecb_board,Isabel Schnabel,2020-06-10 00:00:00
C02001,http://www.bis.org/review/r210714c.htm,11,ECB,ecb_board,Isabel Schnabel,2021-07-14 00:00:00
C02002,https://www.bis.org/review/r250613a.htm,0,ECB,ecb_president,Christine Lagarde,2025-06-05 00:00:00
C02003,https://www.bis.org/review/r260511l.htm,12,ECB,ecb_board,Isabel Schnabel,2026-05-07 00:00:00
C02004,https://www.bis.org/review/r201216b.htm,8,ECB,ecb_board,Fabio Panetta,2020-12-14 00:00:00
C02005,http://www.bis.org/review/r231006d.htm,9,ECB,ecb_board,Luis de Guindos,2023-10-04 00:00:00
C02006,https://www.bis.org/review/r160920h.htm,2,ECB,ecb_board,Yves Mersch,2016-09-19 00:00:00
C02007,http://www.bis.org/review/r221124g.htm,17,ECB,ecb_board,Isabel Schnabel,2022-11-24 00:00:00
C02008,https://www.bis.org/review/r200220a.htm,4,ECB,ecb_board,Luis de Guindos,2020-02-20 00:00:00
C02009,http://www.bis.org/review/r230308a.htm,37,ECB,ecb_board,Philip R Lane,2023-03-06 00:00:00
C02010,https://www.bis.org/review/r181029a.htm,5,ECB,ecb_president,Mario Draghi,2018-10-25 00:00:00
C02011,https://www.bis.org/review/r181004b.htm,61,ECB,ecb_board,Peter Praet,2018-09-27 00:00:00
C02012,https://www.bis.org/review/r170607a.htm,15,ECB,ecb_president,Mario Draghi,2017-05-24 00:00:00
C02013,https://www.bis.org/review/r201029a.htm,10,ECB,ecb_president,Christine Lagarde,2020-10-29 00:00:00
C02014,https://www.bis.org/review/r181213d.htm,3,ECB,ecb_president,Mario Draghi,2018-12-13 00:00:00
C02015,https://www.bis.org/review/r190925h.htm,0,ECB,ecb_board,Luis de Guindos,2019-09-24 00:00:00
C02016,https://www.bis.org/review/r201119d.htm,9,ECB,ecb_president,Christine Lagarde,2020-11-19 00:00:00
C02017,http://www.bis.org/review/r210722f.htm,1,ECB,ecb_president,Christine Lagarde,2021-07-22 00:00:00
C02018,https://www.bis.org/review/r240528d.htm,14,ECB,ecb_board,Isabel Schnabel,2024-05-28 00:00:00
C02019,https://www.bis.org/review/r160415c.htm,3,ECB,ecb_board,Yves Mersch,2016-04-09 00:00:00
C02020,https://www.bis.org/review/r180208d.htm,6,ECB,ecb_board,Peter Praet,2018-02-08 00:00:00
C02021,https://www.bis.org/review/r200715a.htm,0,ECB,ecb_board,Luis de Guindos,2020-06-22 00:00:00
C02022,https://www.bis.org/review/r200430a.htm,4,ECB,ecb_president,Christine Lagarde,2020-04-30 00:00:00
C02023,https://www.bis.org/review/r180619b.htm,93,ECB,ecb_board,Peter Praet,2018-06-06 00:00:00
C02024,http://www.bis.org/review/r230217g.htm,66,ECB,ecb_board,Philip R Lane,2023-02-16 00:00:00
C02025,https://www.bis.org/review/r200302e.htm,40,ECB,ecb_board,Isabel Schnabel,2020-02-27 00:00:00
C02026,http://www.bis.org/review/r220531a.htm,3,ECB,ecb_board,Fabio Panetta,2022-05-25 00:00:00
C02027,http://www.bis.org/review/r230620c.htm,38,ECB,ecb_president,Christine Lagarde,2023-06-15 00:00:00
C02028,http://www.bis.org/review/r220420c.htm,14,ECB,ecb_board,Philip R Lane,2022-03-31 00:00:00
C02029,https://www.bis.org/review/r251002a.htm,16,ECB,ecb_president,Christine Lagarde,2025-09-30 00:00:00
C02030,http://www.bis.org/review/r230328c.htm,19,ECB,ecb_board,Isabel Schnabel,2023-03-27 00:00:00
C02031,https://www.bis.org/review/r251007l.htm,23,ECB,ecb_board,Philip R Lane,2025-10-06 00:00:00
C02032,https://www.bis.org/review/r200223a.htm,1,ECB,ecb_board,Philip R Lane,2020-02-21 00:00:00
C02033,https://www.bis.org/review/r170524a.htm,26,ECB,ecb_board,Benoît Cœuré,2017-05-19 00:00:00
C02034,http://www.bis.org/review/r210714c.htm,16,ECB,ecb_board,Isabel Schnabel,2021-07-14 00:00:00
C02035,https://www.bis.org/review/r240503e.htm,39,ECB,ecb_board,Philip R Lane,2024-05-02 00:00:00
C02036,https://www.bis.org/review/r250901d.htm,2,ECB,ecb_president,Christine Lagarde,2025-08-22 00:00:00
C02037,https://www.bis.org/review/r201124f.htm,13,ECB,ecb_board,Isabel Schnabel,2020-11-24 00:00:00
C02038,https://www.bis.org/review/r171016b.htm,10,ECB,ecb_board,Peter Praet,2017-10-11 00:00:00
C02039,http://www.bis.org/review/r221115c.htm,12,ECB,ecb_board,Luis de Guindos,2022-11-14 00:00:00
C02040,http://www.bis.org/review/r210302g.htm,10,ECB,ecb_board,Philip R Lane,2021-02-25 00:00:00
C02041,https://www.bis.org/review/r170127a.htm,13,ECB,ecb_board,Yves Mersch,2017-01-26 00:00:00
C02042,https://www.bis.org/review/r200223a.htm,14,ECB,ecb_board,Philip R Lane,2020-02-21 00:00:00
C02043,https://www.bis.org/review/r170721g.htm,4,ECB,ecb_board,Peter Praet,2017-07-04 00:00:00
C02044,https://www.bis.org/review/r240327a.htm,13,ECB,ecb_board,Piero Cipollone,2024-03-27 00:00:00
C02045,https://www.bis.org/review/r160211f.pdf,17,ECB,ecb_board,Peter Praet,2016-02-10 00:00:00
C02046,https://www.bis.org/review/r181017a.htm,16,ECB,ecb_board,Peter Praet,2018-10-17 00:00:00
C02047,https://www.bis.org/review/r200611a.htm,21,ECB,ecb_board,Isabel Schnabel,2020-06-10 00:00:00
C02048,https://www.bis.org/review/r170613b.htm,65,ECB,ecb_board,Vítor Constâncio,2017-05-25 00:00:00
C02049,http://www.bis.org/review/r230803c.htm,0,ECB,ecb_board,Fabio Panetta,2023-08-03 00:00:00
C02050,https://www.bis.org/review/r251027g.htm,0,ECB,ecb_board,Philip R Lane,2025-10-21 00:00:00
C02051,http://www.bis.org/review/r231006c.htm,4,ECB,ecb_president,Christine Lagarde,2023-10-04 00:00:00
C02052,https://www.bis.org/review/r170914a.htm,17,ECB,ecb_board,Benoît Cœuré,2017-09-11 00:00:00
C02053,https://www.bis.org/review/r240503e.htm,15,ECB,ecb_board,Philip R Lane,2024-05-02 00:00:00
C02054,http://www.bis.org/review/r230711k.htm,4,ECB,ecb_board,Luis de Guindos,2023-07-07 00:00:00
C02055,http://www.bis.org/review/r220513a.htm,6,ECB,ecb_president,Christine Lagarde,2022-05-11 00:00:00
C02056,https://www.bis.org/review/r250121a.htm,13,ECB,ecb_board,Luis de Guindos,2025-01-15 00:00:00
C02057,https://www.bis.org/review/r251203e.htm,13,ECB,ecb_board,Philip R Lane,2025-12-03 00:00:00
C02058,https://www.bis.org/review/r250710g.htm,5,ECB,ecb_board,Philip R Lane,2025-07-09 00:00:00
C02059,https://www.bis.org/review/r170524a.htm,33,ECB,ecb_board,Benoît Cœuré,2017-05-19 00:00:00
C02060,http://www.bis.org/review/r220830f.htm,11,ECB,ecb_board,Philip R Lane,2022-08-29 00:00:00
C02061,https://www.bis.org/review/r260422c.htm,15,ECB,ecb_president,Christine Lagarde,2026-04-20 00:00:00
C02062,https://www.bis.org/review/r171117b.htm,8,ECB,ecb_board,Peter Praet,2017-11-15 00:00:00
C02063,https://www.bis.org/review/r180719d.htm,4,ECB,ecb_board,Luis de Guindos,2018-06-26 00:00:00
C02064,http://www.bis.org/review/r230418e.htm,0,ECB,ecb_president,Christine Lagarde,2023-04-14 00:00:00
C02065,https://www.bis.org/review/r240828n.htm,31,ECB,ecb_board,Philip R Lane,2024-08-24 00:00:00
C02066,https://www.bis.org/review/r160920h.htm,11,ECB,ecb_board,Yves Mersch,2016-09-19 00:00:00
C02067,https://www.bis.org/review/r200827b.htm,17,ECB,ecb_board,Isabel Schnabel,2020-08-26 00:00:00
C02068,http://www.bis.org/review/r230712j.htm,7,ECB,ecb_board,Philip R Lane,2023-07-12 00:00:00
C02069,https://www.bis.org/review/r161013m.htm,3,ECB,ecb_board,Peter Praet,2016-10-07 00:00:00
C02070,https://www.bis.org/review/r251203d.htm,5,ECB,ecb_president,Christine Lagarde,2025-12-03 00:00:00
C02071,https://www.bis.org/review/r251201b.htm,16,ECB,ecb_president,Christine Lagarde,2025-11-22 00:00:00
C02072,http://www.bis.org/review/r210923f.htm,0,ECB,ecb_board,Isabel Schnabel,2021-09-20 00:00:00
C02073,https://www.bis.org/review/r250219b.htm,3,ECB,ecb_board,Piero Cipollone,2025-02-18 00:00:00
C02074,http://www.bis.org/review/r221012c.htm,5,ECB,ecb_board,Philip R Lane,2022-10-11 00:00:00
C02075,http://www.bis.org/review/r230217g.htm,27,ECB,ecb_board,Philip R Lane,2023-02-16 00:00:00
C02076,https://www.bis.org/review/r191002d.htm,23,ECB,ecb_president,Mario Draghi,2019-10-01 00:00:00
C02077,https://www.bis.org/review/r160607c.htm,9,ECB,ecb_president,Mario Draghi,2016-06-02 00:00:00
C02078,https://www.bis.org/review/r180320e.htm,4,ECB,ecb_board,Peter Praet,2018-03-14 00:00:00
C02079,https://www.bis.org/review/r190924d.htm,7,ECB,ecb_president,Mario Draghi,2019-02-23 00:00:00
C02080,https://www.bis.org/review/r250203a.htm,0,ECB,ecb_president,Christine Lagarde,2025-01-30 00:00:00
C02081,http://www.bis.org/review/r220420c.htm,56,ECB,ecb_board,Philip R Lane,2022-03-31 00:00:00
C02082,https://www.bis.org/review/r171222b.htm,1,ECB,ecb_president,Mario Draghi,2017-12-14 00:00:00
C02083,https://www.bis.org/review/r231122b.htm,3,ECB,ecb_president,Christine Lagarde,2023-11-21 00:00:00
C02084,https://www.bis.org/review/r240214m.htm,5,ECB,ecb_board,Luis de Guindos,2024-02-14 00:00:00
C02085,https://www.bis.org/review/r160322d.htm,3,ECB,ecb_board,Benoît Cœuré,2016-03-21 00:00:00
C02086,https://www.bis.org/review/r160422c.htm,8,ECB,ecb_president,Mario Draghi,2016-04-21 00:00:00
C02087,https://www.bis.org/review/r171120h.htm,1,ECB,ecb_board,Benoît Cœuré,2017-11-14 00:00:00
C02088,https://www.bis.org/review/r170517a.htm,4,ECB,ecb_board,Benoît Cœuré,2017-05-16 00:00:00
C02089,https://www.bis.org/review/r171114b.htm,4,ECB,ecb_board,Vítor Constâncio,2017-11-13 00:00:00
C02090,http://www.bis.org/review/r221003d.htm,22,ECB,ecb_board,Isabel Schnabel,2022-09-30 00:00:00
C02091,https://www.bis.org/review/r171016b.htm,19,ECB,ecb_board,Peter Praet,2017-10-11 00:00:00
C02092,https://www.bis.org/review/r180326a.htm,17,ECB,ecb_board,Yves Mersch,2018-03-19 00:00:00
C02093,https://www.bis.org/review/r250219b.htm,25,ECB,ecb_board,Piero Cipollone,2025-02-18 00:00:00
C02094,http://www.bis.org/review/r230601l.htm,2,ECB,ecb_board,Luis de Guindos,2023-05-25 00:00:00
C02095,http://www.bis.org/review/r210302g.htm,4,ECB,ecb_board,Philip R Lane,2021-02-25 00:00:00
C02096,http://www.bis.org/review/r230522i.htm,12,ECB,ecb_board,Isabel Schnabel,2023-05-19 00:00:00
C02097,http://www.bis.org/review/r230419g.htm,22,ECB,ecb_board,Philip R Lane,2023-04-19 00:00:00
C02098,https://www.bis.org/review/r161128f.htm,15,ECB,ecb_president,Mario Draghi,2016-11-18 00:00:00
C02099,https://www.bis.org/review/r181127f.htm,4,ECB,ecb_board,Sabine Lautenschläger,2018-11-26 00:00:00
C02100,http://www.bis.org/review/r210610d.htm,4,ECB,ecb_president,Christine Lagarde,2021-06-10 00:00:00
C02101,https://www.bis.org/review/r180511b.htm,17,ECB,ecb_board,Vítor Constâncio,2018-05-04 00:00:00
C02102,https://www.bis.org/review/r250210b.htm,9,ECB,ecb_board,Philip R Lane,2025-02-05 00:00:00
C02103,https://www.bis.org/review/r240301b.htm,50,ECB,ecb_board,Isabel Schnabel,2024-02-16 00:00:00
C02104,https://www.bis.org/review/r191018f.htm,2,ECB,ecb_president,Mario Draghi,2019-10-18 00:00:00
C02105,https://www.bis.org/review/r170914a.htm,10,ECB,ecb_board,Benoît Cœuré,2017-09-11 00:00:00
C02106,http://www.bis.org/review/r230323a.htm,31,ECB,ecb_board,Fabio Panetta,2023-03-22 00:00:00
C02107,https://www.bis.org/review/r161017c.htm,6,ECB,ecb_board,Yves Mersch,2016-10-12 00:00:00
C02108,https://www.bis.org/review/r260303g.htm,4,ECB,ecb_president,Christine Lagarde,2026-02-26 00:00:00
C02109,https://www.bis.org/review/r161128f.htm,9,ECB,ecb_president,Mario Draghi,2016-11-18 00:00:00
C02110,https://www.bis.org/review/r171117b.htm,7,ECB,ecb_board,Peter Praet,2017-11-15 00:00:00
C02111,http://www.bis.org/review/r221012c.htm,17,ECB,ecb_board,Philip R Lane,2022-10-11 00:00:00
C02112,https://www.bis.org/review/r161013i.htm,10,ECB,ecb_board,Peter Praet,2016-10-06 00:00:00
C02113,https://www.bis.org/review/r170914b.htm,28,ECB,ecb_board,Vítor Constâncio,2017-09-12 00:00:00
C02114,http://www.bis.org/review/r230522i.htm,37,ECB,ecb_board,Isabel Schnabel,2023-05-19 00:00:00
C02115,http://www.bis.org/review/r220303b.htm,16,ECB,ecb_board,Isabel Schnabel,2022-02-24 00:00:00
C02116,http://www.bis.org/review/r220502d.htm,6,ECB,ecb_board,Luis de Guindos,2022-04-28 00:00:00
C02117,https://www.bis.org/review/r170126c.htm,12,ECB,ecb_board,Sabine Lautenschläger,2017-01-24 00:00:00
C02118,http://www.bis.org/review/r220303b.htm,18,ECB,ecb_board,Isabel Schnabel,2022-02-24 00:00:00
C02119,https://www.bis.org/review/r251203e.htm,4,ECB,ecb_board,Philip R Lane,2025-12-03 00:00:00
C02120,https://www.bis.org/review/r240528d.htm,53,ECB,ecb_board,Isabel Schnabel,2024-05-28 00:00:00
C02121,https://www.bis.org/review/r1607012a.htm,5,ECB,ecb_board,Peter Praet,2016-07-01 00:00:00
C02122,https://www.bis.org/review/r260407f.htm,62,ECB,ecb_board,Philip R Lane,2026-03-23 00:00:00
C02123,https://www.bis.org/review/r190729c.htm,4,ECB,ecb_president,Mario Draghi,2019-07-25 00:00:00
C02124,https://www.bis.org/review/r250717c.htm,9,ECB,ecb_board,Claudia Buch,2025-07-15 00:00:00
C02125,https://www.bis.org/review/r250401c.htm,6,ECB,ecb_board,Isabel Schnabel,2025-03-27 00:00:00
C02126,http://www.bis.org/review/r230606n.htm,7,ECB,ecb_president,Christine Lagarde,2023-06-05 00:00:00
C02127,https://www.bis.org/review/r170209a.htm,10,ECB,ecb_president,Mario Draghi,2017-02-06 00:00:00
C02128,https://www.bis.org/review/r251110n.htm,22,ECB,ecb_board,Isabel Schnabel,2025-11-06 00:00:00
C02129,https://www.bis.org/review/r161012h.htm,1,ECB,ecb_president,Mario Draghi,2016-10-07 00:00:00
C02130,https://www.bis.org/review/r170330a.htm,6,ECB,ecb_board,Peter Praet,2017-03-29 00:00:00
C02131,https://www.bis.org/review/r160217c.htm,10,ECB,ecb_president,Mario Draghi,2016-02-15 00:00:00
C02132,http://www.bis.org/review/r210326a.htm,15,ECB,ecb_board,Isabel Schnabel,2021-03-25 00:00:00
C02133,https://www.bis.org/review/r260511l.htm,8,ECB,ecb_board,Isabel Schnabel,2026-05-07 00:00:00
C02134,https://www.bis.org/review/r200212a.htm,14,ECB,ecb_board,Isabel Schnabel,2020-02-11 00:00:00
C02135,https://www.bis.org/review/r181016d.htm,20,ECB,ecb_board,Benoît Cœuré,2018-09-17 00:00:00
C02136,https://www.bis.org/review/r170524a.htm,29,ECB,ecb_board,Benoît Cœuré,2017-05-19 00:00:00
C02137,http://www.bis.org/review/r220420c.htm,18,ECB,ecb_board,Philip R Lane,2022-03-31 00:00:00
C02138,https://www.bis.org/review/r210121c.htm,4,ECB,ecb_president,Christine Lagarde,2021-01-21 00:00:00
C02139,https://www.bis.org/review/r160511a.htm,9,ECB,ecb_board,Vítor Constâncio,2016-05-09 00:00:00
C02140,https://www.bis.org/review/r240503e.htm,34,ECB,ecb_board,Philip R Lane,2024-05-02 00:00:00
C02141,http://www.bis.org/review/r220303b.htm,22,ECB,ecb_board,Isabel Schnabel,2022-02-24 00:00:00
C02142,https://www.bis.org/review/r191202f.htm,6,ECB,ecb_president,Christine Lagarde,2019-12-02 00:00:00
C02143,https://www.bis.org/review/r201113e.htm,7,ECB,ecb_president,Christine Lagarde,2020-11-11 00:00:00
C02144,http://www.bis.org/review/r231006d.htm,11,ECB,ecb_board,Luis de Guindos,2023-10-04 00:00:00
C02145,https://www.bis.org/review/r190715e.htm,4,ECB,ecb_board,Philip R Lane,2019-07-02 00:00:00
C02146,https://www.bis.org/review/r240503e.htm,71,ECB,ecb_board,Philip R Lane,2024-05-02 00:00:00
C02147,https://www.bis.org/review/r240503e.htm,12,ECB,ecb_board,Philip R Lane,2024-05-02 00:00:00
C02148,https://www.bis.org/review/r201029a.htm,8,ECB,ecb_president,Christine Lagarde,2020-10-29 00:00:00
C02149,https://www.bis.org/review/r190606g.htm,2,ECB,ecb_president,Mario Draghi,2019-06-06 00:00:00
C02150,https://www.bis.org/review/r170724h.htm,37,ECB,ecb_board,Benoît Cœuré,2017-07-11 00:00:00
C02151,http://www.bis.org/review/r220916b.htm,7,ECB,ecb_board,Luis de Guindos,2022-09-15 00:00:00
C02152,https://www.bis.org/review/r181017a.htm,20,ECB,ecb_board,Peter Praet,2018-10-17 00:00:00
C02153,http://www.bis.org/review/r221104l.htm,2,ECB,ecb_board,Luis de Guindos,2022-11-04 00:00:00
C02154,https://www.bis.org/review/r190916b.htm,33,ECB,ecb_board,Philip R Lane,2019-09-16 00:00:00
C02155,http://www.bis.org/review/r230323a.htm,26,ECB,ecb_board,Fabio Panetta,2023-03-22 00:00:00
C02156,https://www.bis.org/review/r170914b.htm,24,ECB,ecb_board,Vítor Constâncio,2017-09-12 00:00:00
C02157,https://www.bis.org/review/r200228a.htm,4,ECB,ecb_board,Philip R Lane,2020-02-27 00:00:00
C02158,https://www.bis.org/review/r170613b.htm,50,ECB,ecb_board,Vítor Constâncio,2017-05-25 00:00:00
C02159,https://www.bis.org/review/r240702a.htm,9,ECB,ecb_president,Christine Lagarde,2024-07-01 00:00:00
C02160,https://www.bis.org/review/r260511l.htm,9,ECB,ecb_board,Isabel Schnabel,2026-05-07 00:00:00
C02161,https://www.bis.org/review/r201019l.htm,7,ECB,ecb_board,Yves Mersch,2020-10-19 00:00:00
C02162,https://www.bis.org/review/r251110n.htm,25,ECB,ecb_board,Isabel Schnabel,2025-11-06 00:00:00
C02163,http://www.bis.org/review/r211217c.htm,16,ECB,ecb_president,Christine Lagarde,2021-12-16 00:00:00
C02164,https://www.bis.org/review/r170317a.htm,12,ECB,ecb_board,Peter Praet,2017-03-16 00:00:00
C02165,https://www.bis.org/review/r180619b.htm,65,ECB,ecb_board,Peter Praet,2018-06-06 00:00:00
C02166,https://www.bis.org/review/r180208d.htm,12,ECB,ecb_board,Peter Praet,2018-02-08 00:00:00
C02167,https://www.bis.org/review/r260602f.htm,72,ECB,ecb_board,Philip R Lane,2026-05-22 00:00:00
C02168,http://www.bis.org/review/r210302g.htm,12,ECB,ecb_board,Philip R Lane,2021-02-25 00:00:00
C02169,https://www.bis.org/review/r251027g.htm,28,ECB,ecb_board,Philip R Lane,2025-10-21 00:00:00
C02170,https://www.bis.org/review/r250219b.htm,27,ECB,ecb_board,Piero Cipollone,2025-02-18 00:00:00
C02171,http://www.bis.org/review/r230302p.htm,17,ECB,ecb_board,Isabel Schnabel,2023-03-02 00:00:00
C02172,https://www.bis.org/review/r200827b.htm,6,ECB,ecb_board,Isabel Schnabel,2020-08-26 00:00:00
C02173,https://www.bis.org/review/r250613a.htm,4,ECB,ecb_president,Christine Lagarde,2025-06-05 00:00:00
C02174,http://www.bis.org/review/r230216c.htm,4,ECB,ecb_board,Fabio Panetta,2023-02-16 00:00:00
C02175,https://www.bis.org/review/r241219c.htm,11,ECB,ecb_president,Christine Lagarde,2024-12-12 00:00:00
C02176,https://www.bis.org/review/r201201d.htm,26,ECB,ecb_board,Philip R Lane,2020-11-26 00:00:00
C02177,https://www.bis.org/review/r240828n.htm,42,ECB,ecb_board,Philip R Lane,2024-08-24 00:00:00
C02178,https://www.bis.org/review/r200302e.htm,41,ECB,ecb_board,Isabel Schnabel,2020-02-27 00:00:00
C02179,https://www.bis.org/review/r180717e.htm,21,ECB,ecb_president,Mario Draghi,2018-06-19 00:00:00
C02180,https://www.bis.org/review/r171122a.htm,5,ECB,ecb_president,Mario Draghi,2017-11-20 00:00:00
C02181,https://www.bis.org/review/r181126d.htm,16,ECB,ecb_board,Peter Praet,2018-11-26 00:00:00
C02182,https://www.bis.org/review/r160616h.htm,29,ECB,ecb_board,Vítor Constâncio,2016-06-15 00:00:00
C02183,https://www.bis.org/review/r190212a.htm,0,ECB,ecb_board,Luis de Guindos,2019-02-11 00:00:00
C02184,http://www.bis.org/review/r230323a.htm,15,ECB,ecb_board,Fabio Panetta,2023-03-22 00:00:00
C02185,https://www.bis.org/review/r200212b.htm,12,ECB,ecb_board,Philip R Lane,2020-02-11 00:00:00
C02186,https://www.bis.org/review/r240617d.htm,11,ECB,ecb_president,Christine Lagarde,2024-06-14 00:00:00
C02187,https://www.bis.org/review/r190221b.htm,54,ECB,ecb_board,Benoît Cœuré,2019-02-15 00:00:00
C02188,https://www.bis.org/review/r240503e.htm,18,ECB,ecb_board,Philip R Lane,2024-05-02 00:00:00
C02189,https://www.bis.org/review/r250617e.htm,5,ECB,ecb_board,Luis de Guindos,2025-06-12 00:00:00
C02190,https://www.bis.org/review/r240327a.htm,0,ECB,ecb_board,Piero Cipollone,2024-03-27 00:00:00
C02191,https://www.bis.org/review/r171107g.htm,16,ECB,ecb_president,Mario Draghi,2017-11-07 00:00:00
C02192,http://www.bis.org/review/r220629c.htm,14,ECB,ecb_president,Christine Lagarde,2022-06-28 00:00:00
C02193,https://www.bis.org/review/r180320e.htm,21,ECB,ecb_board,Peter Praet,2018-03-14 00:00:00
C02194,https://www.bis.org/review/r250324g.htm,4,ECB,ecb_president,Christine Lagarde,2025-03-20 00:00:00
C02195,https://www.bis.org/review/r180504j.htm,3,ECB,ecb_board,Yves Mersch,2018-04-26 00:00:00
C02196,http://www.bis.org/review/r221003k.htm,3,ECB,ecb_board,Frank Elderson,2022-09-28 00:00:00
C02197,https://www.bis.org/review/r250613a.htm,3,ECB,ecb_president,Christine Lagarde,2025-06-05 00:00:00
C02198,https://www.bis.org/review/r240322i.htm,2,ECB,ecb_president,Christine Lagarde,2024-03-20 00:00:00
C02199,http://www.bis.org/review/r210303f.htm,13,ECB,ecb_board,Fabio Panetta,2021-03-02 00:00:00
C02200,http://www.bis.org/review/r230731c.htm,12,ECB,ecb_president,Christine Lagarde,2023-07-27 00:00:00
C02201,http://www.bis.org/review/r221103h.htm,38,ECB,ecb_board,Fabio Panetta,2022-11-03 00:00:00
C02202,https://www.bis.org/review/r250121a.htm,1,ECB,ecb_board,Luis de Guindos,2025-01-15 00:00:00
C02203,http://www.bis.org/review/r230323a.htm,21,ECB,ecb_board,Fabio Panetta,2023-03-22 00:00:00
C02204,http://www.bis.org/review/r221103h.htm,1,ECB,ecb_board,Fabio Panetta,2022-11-03 00:00:00
C02205,http://www.bis.org/review/r230522i.htm,3,ECB,ecb_board,Isabel Schnabel,2023-05-19 00:00:00
C02206,https://www.bis.org/review/r170410c.htm,5,ECB,ecb_board,Peter Praet,2017-04-06 00:00:00
C02207,https://www.bis.org/review/r180619b.htm,6,ECB,ecb_board,Peter Praet,2018-06-06 00:00:00
C02208,https://www.bis.org/review/r160629a.htm,6,ECB,ecb_president,Mario Draghi,2016-06-28 00:00:00
C02209,http://www.bis.org/review/r230217g.htm,23,ECB,ecb_board,Philip R Lane,2023-02-16 00:00:00
C02210,https://www.bis.org/review/r251007l.htm,6,ECB,ecb_board,Philip R Lane,2025-10-06 00:00:00
C02211,https://www.bis.org/review/r190325b.htm,17,ECB,ecb_board,Yves Mersch,2019-03-22 00:00:00
C02212,http://www.bis.org/review/r230217g.htm,54,ECB,ecb_board,Philip R Lane,2023-02-16 00:00:00
C02213,https://www.bis.org/review/r170807c.htm,25,ECB,ecb_board,Yves Mersch,2017-07-24 00:00:00
C02214,https://www.bis.org/review/r240313b.htm,14,ECB,ecb_board,Claudia Buch,2024-03-12 00:00:00
C02215,http://www.bis.org/review/r230522i.htm,7,ECB,ecb_board,Isabel Schnabel,2023-05-19 00:00:00
C02216,https://www.bis.org/review/r190715e.htm,14,ECB,ecb_board,Philip R Lane,2019-07-02 00:00:00
C02217,https://www.bis.org/review/r240503e.htm,24,ECB,ecb_board,Philip R Lane,2024-05-02 00:00:00
C02218,http://www.bis.org/review/r220830f.htm,13,ECB,ecb_board,Philip R Lane,2022-08-29 00:00:00
